date,data,cols
1359,Comparing America's 3 Largest Medical Appliances & Equipment Companies,channel1
1360,Will Biotech Fire On All Cylinders In 2015?,channel1
1361,,channel1
1362,United Therapeutics - DEKA Ink Deal for Remodulin System - Analyst Blog,channel1
1363,"8-K from Medtronic Shows State Court Denied Plaintiffs' Motion for Prelim. Injunction as of Jan. 2, 2015, Offered Opinion on Jan. 5 Medtronic Reports Drug-Coated Balloon Wins FDA Approval for Treatment of Peripheral Artery Disease in Upper Leg Inogen Powers Up Medical Products Stocks With Oxygen FDA clears Medtronic DCB",channel1
1364,Medtronic's (MDT) IN.PACT Admiral DCB Wins FDA Go-Ahead - Analyst Blog,channel1
1365,Medtronic's Shareholders Approve $42.9B Covidien Buyout - Analyst Blog,channel1
1366,Medtronic Reports Co.-Sponsored European Trial for Evaluation of Cryoballoon Ablation as First-Line Treatment for Patients with SPAF Spinal Products Firm NuVasive Ripe For Expansion Medtronic Initiates Study on Absorbable Antibacterial Envelope - Analyst Blog Covidien Hits 52-Week High as Medtronic Deal Nears Close - Analyst Blog,channel1
1367,"Mo' Money, Mo' Cash Deals With Attractive Spreads Covidien's (COV) Stellarex DCB Gets CE Mark Approval - Analyst Blog",channel1
1368,Medtronic Offers Outlook Ahead of JP Morgan's Healthcare Conference: Expecting FY15 Sales Growth at Upper End of 4-5% Range,channel1
1369,"Medtronic Starts Cyro-FIRST Trial for AF Patients, Shares Up - Analyst Blog Apple + Medtronic = Cell MedX (CMXC, MDT, AAPL)",channel1
1370,"DexCom Declares Preliminary Q4 '14 Revenues, Guides '15 - Analyst Blog",channel1
1371,"AtriCure Is Successfully Using Marketing And Training To Drive Revenue CONMED Announces Preliminary FY14 Results, Guides FY15 - Analyst Blog",channel1
1372,Earnings Preview: Intuitive Surgical Q4 2014 Clouds Still Mar Sunshine Heart's Outlook,channel1
1373,Can Covidien (COV) Keep Its Earnings Streak Alive? - Analyst Blog,channel1
1374,Endo International to join S&P 500,channel1
1375,Covidien beats before buyout Medtronic Unveils MiniMed 640G Advanced Glucose Sensor - Analyst Blog Covidien Q1 Earnings Beat Estimates As Buyout Nears Covidien Q1 Earnings Beat Estimates on Expanding Margins - Analyst Blog,channel1
1376,,channel1
1377,Medtronic Reports Pending Purchase of Covidien Approved by Irish High Court,channel1
1378,Medtronic CEO: Covidien Merger Has Accelerated Growth Strategy Medtronic Reports 11 Members Resign from Board -8-K Medtronic Completes Covidien Acquisition for $50B - Analyst Blog DexCom: More Good News For Diabetes Patients And Shareholders Medtronic completes Covidien transaction,channel1
1379,,channel1
1380,,channel1
1381,The DGI 'Factual 48' Versus 'The Favored 44',channel1
1382,Boston Scientific Awaits Court Decision,channel1
1383,Medtronic plc Receives Pre-Market FDA Approval for Melody Dividend Income Update: January 2015 FDA clears Medtronic transcatheter heart valve Dividend Aristocrats And A Fundamental Principle Of Dividend Growth Investing,channel1
1384,Edwards Lifesciences Stock Jumps On Strong Guidance,channel1
1385,FDA clears Medtronic flow diversion device,channel1
1386,"Medtronic Pays $2.8M to Resolve False Claims Act Allegations Related To SubQ Stimulation Procedures, According to DOJ -Reuters A Look at John Hussman's Recent Additions to His Portfolio",channel1
1387,"Medtronic Has Big Plans For This Device (And It Could Help 500,000 People Each Year) Jeff Auxier: Year End 2014 Commentary and 2015 Outlook Medtronic's Pipeline Flex Embolization Device Gets FDA Nod - Analyst Blog",channel1
1388,A Robust Q4 Earnings Report From Boston Scientific,channel1
1389,'Trellis 6 and Trellis 8 Peripheral Infusion Systems by Covidien: Class I Recall - Balloon Inflation Ports Mislabeled' Medtronic Announces Results Of Real World Study of Insertable Cardiac Monitors Medtronic reports February 17 Congratulations Covidien: You Escaped In Time,channel1
1390,,channel1
1391,"Seeking Alpha's Biotech Weekly: Crush-Proof Pfizer, Achillion's HCV Crusher, And More Medtronic's Reveal Cardiac Monitor: Key to AF Detection - Analyst Blog",channel1
1392,"Medtronic Hits New All-Time High From Medtronic Q3 Earnings Conference Call: Expecting Q4 Sales to be at the Upper End of Previously-Issued Range UPDATE: Medtronic Beats Q3 Expectations UPDATE: Medtronic Q3 Diabetes Sales $449M, Restorative Therapies Sales $1.65B, Cardio & Vascular Sales $2.22B Medtronic Reports Q3 Adj. EPS $1.01 vs $0.97 Est., Sales $4.3B vs $4.25B Est. Medtronic Offers Earnings Conference Call Slideshow Presentation: Reports Q3 Adj. Combined EPS $1.13 May Not Compare to $0.97 Est., Combined Sales $7B Earnings Scheduled For February 17, 2015 10 Stocks To Watch For February 17, 2015 Medtronic's Spinal System Wins FDA Nod for Expanded Use - Analyst Blog Medtronic Inc. (MDT) CEO Omar Ishrak on Q4 2014 Results - Earnings Call Transcript Medtronic's Euphora Balloon Catheter Family Expands in UK - Analyst Blog Medtronic Tops Q3 Earnings, Revenues; Offers Joint Q4 View - Analyst Blog Medtronic Rises on Q4 Earnings and Revenue Beat - Tale of the Tape Medtronic fiscal Q3 EPS up 31%, CF Ops accelerating Medtronic (MDT) Q3 2015 Results - Earnings Call Webcast Medtronic beats by $0.04, beats on revenue Medtronic Investment Recommendation: Hold",channel1
1393,"Option Alert: MDT March Weeklys (37 DTE) $75.5 Put; 4,252 Traded vs 0 OI Jefferies Reiterates Buy, Raises Price Target On Medtronic Following Very Good F3Q Morgan Stanley Sees Expansion Case Continue For Medtronic Wedbush Securities Believes Positive FY3Q15 Results Bode Well For Medtronic Medtronic Advances Development of Artificial Pancreas for People with Diabetes Ad Comm review approaches for Vertiflex spinal implant Medtronic Hits 52-Week High on Solid Q3, Portfolio Strength - Analyst Blog Stock Market News for February 18, 2015 - Market News Hottest Fashion Trends In Stocks - Cramer's Mad Money (2/17/15)",channel1
1394,"Ireland's Leading Stocks: Looking Past The Inversions Medtronic Q3 Earnings 2015 Exceeds Market Expectations Large and Small Cap Diabetes Stock News for the Week (REGN, MDT, PODD & ORGS)",channel1
1395,"Shares of Medtronic Rising on FDA Approval For VenaSeal Closure System The 'Hateful' Eight: 8 Stocks Institutional Investors Dumped Last Quarter Medtronic plc (NYSE:MDT) Momentum at All-Time-High Levels, Knowles Corp (NYSE:KN) Rating Boosted FDA clears Covidien varicose vein treatment Morning chart- XLU Basing",channel1
1396,"3 Companies That Could Be Negatively Impacted By Johnson & Johnson Sale Of Cordis Medtronic Announces Purchase of Advanced Uro-Solutions, No Terms Disclosed Medtronic's Artificial Pancreas Technology: Key to Diabetes Cure? - Analyst Blog Positive Ad Comm vote for Vertiflex Interspinous Spacer Stock Market News for February 23, 2015 - Market News Medtronic buys neurostimulation firm Tracking John Paulson's Paulson & Company Portfolio - Q4 2014 Update The Passive DGI Portfolio: Portfolio Update #3",channel1
1397,UPDATE: Medtronic plc: FDA Approves the VenaSeal Closure System for Treatment of Clinically Symptomatic Venous Reflux Medtronic plc: FDA Approves the VenaSeal(TM) Closure System for Treatment of Clinically Symptomatic Venous Reflux Medtronic Adds Advanced Uro-Solutions to Neuromodulation - Analyst Blog Medtronic Is Competitive On Key Sustainability Metrics Bioness neuromodulator cleared by FDA,channel1
1398,Interview - Patience Pays Off For Medtronic's Solitaire Medtronic Inc. Dividend Stock Analysis,channel1
1399,"Medtronic's VenaSeal Wins FDA Nod for Vericose Veins Cure - Analyst Blog Cyberonics Soars On Earnings Beat, Tax Inversion Deal",channel1
1400,"Medtronic Says Irish High Court Approves Share Premium Reduction Petition Seeking Alpha's Biotech Weekly: Achillion Overdone, Sanofi's Toujeo A Go, And More",channel1
1401,Tracking The Hotchkis & Wiley Value Opportunities Fund: Q4 2014 Update 3 Best Performing Stocks in February - Analyst Blog Freedom Fund Update - March 2015 Freedom Fund Update - March 2015,channel1
1402,NuVasive Announces Successful Appeal of Medtronic Verdict Court says no to Medtronic's $102M patent infringement award,channel1
1403,Do-It-Yourself All Sector Dividend Aristocrat Portfolio,channel1
1404,"Kindred Names Jon B. Rousseau Executive Vice President and President of RehabCare Medtronic Positive on Covidien Integration, Potential Synergy - Analyst Blog",channel1
1405,"Seeking Alpha's Biotech Weekly: AbbVie - Pharmacyclitics, Orexigen Confusion, And More Stock Market News for March 06, 2015 - Market News",channel1
1406,Why Medtronic-Covidien Deal Will Lead To Strong 2015 Performance,channel1
1407,,channel1
1408,,channel1
1409,Medtronic initiates small vessel stent study in U.S.,channel1
1410,,channel1
1411,"Medtronic Starts US DES Trial for Small Vessel CAD Patients - Analyst Blog Today's Market: Pharma Mergers And News, Tesla Speculation And Small Caps Holding Up Strongly Two-year data show Medtronic CoreValve TAVR patients do better than SAVR",channel1
1412,Dividend Growth Checkup - Part II Medtronic Up on Positive CoreValve Evolut R Study Results - Analyst Blog Erin Go Bragh! American Companies See Green in Ireland,channel1
1413,Oppenheimer: Bullish Technical Analysis Of 5 Healthcare Names FDA clears expanded label for Medtronic peripheral stent system 'New' Medtronic Significantly Undervalued After Merger With Covidien,channel1
1414,Medtronic Up on Positive Preclinical Drug-Filled Stent Results - Analyst Blog,channel1
1415,"Seeking Alpha's Biotech Weekly: Biogen's Plaque Attack, Amgen Or Gilead?, And More Medtronic Gains on Positive 2-Year CoreValve Trial Data - Analyst Blog Next Week In Biotech: Pediatric Safety Ad Comm, BIO Asia, Sinovac Earnings",channel1
1416,,channel1
1417,,channel1
1418,MedTech Industry Stock Outlook - March 2015 - Industry Outlook MedTech Industry Stock Outlook - March 2015 - Zacks Analyst Interviews MedTech Industry Stock Outlook - March 2015 - Zacks Analyst Interviews,channel1
1419,MedTech M&As Continue Regardless of Tax Scenarios - Industry Outlook Zacks Industry Outlook Highlights: Johnson & Johnson and Medtronic - Press Releases Lombard's Unique Stent-Graft Rapidly Penetrating Endovascular Aneurysm Repair Market,channel1
1420,Masimo's SedLine Monitor Selected By Penn Highlands - Analyst Blog Medtronic completes takeover of hearing implant developer Why You Should Go Long Medtronic,channel1
1421,Medtronic Reports Japanese Regulatory Approval of CoreValve System Stryker And Osiris Step Into The Bony Void FDA clears expanded label for Medtronic's CoreValve Medtronic aortic valve replacement system cleared in Japan,channel1
1422,8 Oppenheimer Analysts Choose Their Favorite Healthcare Stocks Medtronic Reports CoreValve System Has Received FDA Approval for Transcatheter Valve-In-Valve Procedures Making Money With Charles Payne: 03/31/15 Medtronic's CoreValve Wins Regulatory Approval in Japan - Analyst Blog,channel1
1423,10 Top Dividend Healthcare Dogs Declare 5% To 20% March Upsides Medtronic re-ups in renal denervation,channel1
1424,"Medtronics To Pay 4.41M To Resolve Selling Of Oversea Manufacturing Devices Allegation Medtronic Acquires Diabeter, Innovative Diabetes Care Provider Medtronic moves into integrated diabetes care with acquisition",channel1
1425,"US Stock Futures Signal Lower Start On Wall Street DreaMed Diabetes Signs Exclusive Worldwide Development, License Agreement With Medtronic Medtronic's CoreValve Gets FDA Go-Ahead for VIV Procedures - Analyst Blog",channel1
1426,"Medtronic Buys Dutch Diabetes Specialist Center, Stock Rises - Analyst Blog",channel1
1427,Medtronic Up on Positive EverFlex Peripheral Stent Trial Data - Analyst Blog,channel1
1428,,channel1
1429,,channel1
1430,"Why Credit Suisse Just Upgraded St. Jude Medical IBM Pulls Apple, J&J Into Watson Health Data Alliance IBM IBM buys health tech startups, launches Watson Health, expands Apple deal Vantage Point - Medtech Corporate VCs Move Into The Valley Of Death ARCA bio's Gencaro Fast Track'd for prevention of atrial fibrillation",channel1
1431,"The Big Health Data Orgy Happening In The Cloud IBM, Medtronic Partner For Improved Diabetes Care An Apple Watch A Day & IBM To Keep Doctor Away? ARCA biopharma Gains on Fast Track Status for Gencaro - Analyst Blog IBM Launches Watson Health Unit, Buys Health Tech Startups - Analyst Blog Medtronic, IBM Health Unit Tie Up for Diabetes Management - Analyst Blog Medtronic's tiny pacer CE Mark'd Wall Street Breakfast: Nokia Confirms Advanced Merger Talks With Alcatel-Lucent",channel1
1432,What Specific Role Will Apple Play In IBM's Watson Health Cloud Alliance? ObamaCare's Financial Crisis Is Fast Approaching Medtronic's Micra TPS: Smallest Pacemaker to Win CE Mark - Analyst Blog Will Health Tech Really Make Us Healthier? IBM Collaboration Is Medtronic's Fifth Diabetes Deal In A Month,channel1
1433,,channel1
1434,Global Trials Show Addition of Medtronic's SolitaireÃ¢ÂÂ¢ Device Stent Thrombectomy Procedure in Treatment of Acute Ischemic Stroke Increasess Positive Neurological Outcomes,channel1
1435,IBM Employs Watson Capabilities Into Healthcare Analytics,channel1
1436,,channel1
1437,Medtronic DBS systems cleared for full-body MRI in Europe,channel1
1438,Pfizer's Once And Future Deals,channel1
1439,,channel1
1440,"Medtronic, FDA Announce Consent Decree For Synchromed Drug Infusion System And Neuromodulation Quality System",channel1
1441,"Merck Jumps, United Therapeutics Drops On Q1 Earnings FDA Consent Decree Hits Medtronic's Neuromodulation Unit - Analyst Blog United Therapeutics' Q1 Sales Miss Hammers Stock",channel1
1442,"Medtronic Ordered To Stop Making SynchroMed II Pumps Ten Top Dividend Healthcare Dogs Post 10% To 23% April Upsides United Therapeutics Falls on Q1 Loss, Misses on Revenues - Analyst Blog",channel1
1443,"Medtronic Reports Commencement of Study Evaluating Potential of Pulmonary Vein Isolation, Renal Denervation Combo",channel1
1444,,channel1
1445,Dividend Update - April 2015 FDA clears expanded label for Medtronic surgical navigation system instruments,channel1
1446,FDA clears Medtronic balloon dilation catheter,channel1
1447,"Facebook, IBM Alliance Aims For Highly Targeted Ads",channel1
1448,Mind Control: Neurotech Research On The Rise Dividend Income Update: April 2015,channel1
1449,"Seeking Alpha's Biotech Weekly: Celgene's Future, Northwest Bio's Science, And More Jeff Auxier Spring 2015 Market Commentary",channel1
1450,"IPO Stock Watch: Nevro Soars On Q1 Beat, FDA Approval",channel1
1451,"Medtronic to Announce Preliminary Q4, FY 2015 Financial Results on May 19, Full Results Jun 2 Stocks Dip In Afternoon; Oil Names Up, Hospitals Fall Edwards Lifesciences Upgraded On TAVR Market Revival FDA clears Medtronic cryoablation catheter",channel1
1452,,channel1
1453,"Medtronic Announces Evera MRI ICD Study Has Meet Safety, Efficacy Endpoints Medtronic's Latest Cryoballoon for AF Approved in US, UK - Analyst Blog",channel1
1454,Medtronic's (MDT) Micra TPS Positive in Global Clinical Study - Analyst Blog Tracking David Abrams' Abrams Capital Management Portfolio - Q1 2015 Update,channel1
1455,Medtronic Reports Data Showing Quadripolar CRT Technology Optimizing Treatment for Heart Failure Patients Medtronic TYRX Envelope Curbs Cardiac Implant Infections - Analyst Blog Addendum To My Q1 KISS Portfolio Update,channel1
1456,"Medtronic Expecting Q4 EPS $1.08-$1.13 vs $1.10 Est. Medtronic Reports Prelim. Q4 Sales ~$7.3B vs $7.08B Est. Forex to hit Medtronic's 2016 Repatriation Holiday: Past, Present, And The Companies That Will Benefit In The Future Medtronic Presents Positive Data for Quadripolar CRT System - Analyst Blog IBM Watson Unit Targets Online Travel, Shopping Apps Medtronic Prelim Q4 Beats Estimates On Cardio Sales Medtronic fiscal Q4 revenues up 60% with inclusion on Covidien Medtronic Capitalises On St. Jude's Leadless Pacemaker Woes",channel1
1457,Medtronic plc: Medtronic Drug-Coated Balloon for Treatment of Peripheral Arterial Disease Shows Strong Results in Long Lesions Medtronic (MDT) Reveals Impressive Preliminary Q4 Results - Analyst Blog,channel1
1458,Tracking John Paulson's Paulson & Company Portfolio - Q1 2015 Update,channel1
1459,Medtronic Continues Innovation First Pacific Advisors Purchase New Positions During 1QFY15,channel1
1460,4 Biomedical Stocks Canaccord Loves Health Care Stocks For A Dividend Growth Portfolio - Part 2 Health Care Stocks For A Dividend Growth Portfolio - Part 1 Medtronic IN.PACT Admiral DCB Apt for Treating Long Lesions - Analyst Blog China a top priority for Medtronic,channel1
1461,"IBM's Watson Now Looks To Disrupt Oil & Gas Industry NuVasive - Overhang Removed, Next Med Device Take Out? 40% Upside",channel1
1462,When To Stop Reinvesting Dividends And When To Sell The No. 1 Stock In The World - Part 2 Edwards Lifesciences Showcases The Problem With Quant Investing Expected Dividend Increases In June 2015 Recent Buy: Amgen Play Alibaba Through Yahoo - Cramer's Lightning Round (5/27/15),channel1
1463,"6 High Yield Dividend Aristocrat Dividend Increases In June Next Week In Biotech: Sprout Ad Comm, Medtronic Earnings, ASCO Wraps Up",channel1
1464,"Medtronic Expected To Report Flat Earnings Despite 55% Revenue Growth What Should You Expect From Ambarella, Dollar General And Medtronic? The Vetr community has downgraded $MDT to 2.5-Stars Notable earnings before Tuesday's open The Vetr community has upgraded $MDT to 3-Stars. Looking Ahead of Wall Street: Ambarella Inc., Dollar General Corp., Medtronic PLC Medtronic (MDT) Likely to Outshine Q4 Earnings Estimates - Analyst Blog Game Plan For The Week - Cramer's Mad Money (5/29/15) Wait On The REITs - Cramer's Lightning Round (5/29/15)",channel1
1465,"Medtronic Q4 Profit Tops Expectations Medtronic Sees FY16 Sales Growth 4-6% Medtronic Expecting FY16 EPS $4.30-$4.40 vs $4.39 Est. Medtronic Reports Q4 Adj EPS $1.16 vs Exp $1.11, Sales $4.1B 7 Stocks You Should Be Watching Today Earnings Scheduled For June 2, 2015 Tracking The Hotchkis & Wiley Value Opportunities Fund - Q1 2015 Update Medtronic's (MDT) CEO Omar Ishrak on Q4 2015 Results - Earnings Call Transcript Medtronic Posts Strong Q4 with Earnings, Revenue Beat - Analyst Blog Stock Market News for June 02, 2015 - Market News Medtronic (MDT) Q4 Earnings and Revenues Beat Estimates - Tale of the Tape Medtronic fiscal Q4 revenues up 60% with inclusion of Covidien; CF Ops up 44% Medtronic (MDT) Q4 2015 Results - Earnings Call Webcast Medtronic beats by $0.05, beats on revenue",channel1
1466,"Medtronic: Great Pick For Dividend Growth Investors The No. 1 Stock In The World - Part 3 Company News for June 03, 2015 - Corporate Summary Wall Street Breakfast: Investors Await ECB Decision And Conference",channel1
1467,"The Vetr community has upgraded $MDT to 3-Stars. Medtronic: Covidien Integration, Long-term Growth Hold Key - Analyst Blog",channel1
1468,Medtronic Says to Increase Access to Diabetes Device Data Through Partnership with Glooko; Announces Partnership with Samsung for Enhancement of Diabetes Management Medtronic Receives FDA Clearance of MiniMed(R) Connect for More Convenient Access to Personal Diabetes Data The Most Undervalued And Overvalued Dividend Champions FDA clears Medtronic's MiniMed Connect,channel1
1469,"Becton, Dickinson Shares Quiet Following News BD Medical, Medtronic to Collaborate to Unveil New Infusion Set with BD FlowSmart Medtronic MiniMed Connect Gets FDA Nod for Diabetes Care - Analyst Blog Medtronic, Glooko Tie Up for Holistic Diabetes Management - Analyst Blog 10 Top Dividend Healthcare Dogs Detail 10% To 40% May/June Upsides",channel1
1470,"New Bariatric Surgery Device from Medtronic Makes the Most Common Weight Loss Procedure in U.S. More Consistent and Efficient Jeff Auxier Reduces More Than 100 Stakes in First Quarter Medtronic, Samsung to Jointly Develop Diabetes Mobile App - Analyst Blog Becton, Dickinson's Insulin Infusion Set to Aid Diabetes Care - Analyst Blog",channel1
1471,,channel1
1472,"Medtronic's New Balloon Catheter to Boost Peripheral Vascular - Analyst Blog Medtronic, BD Collaborate to Launch Insulin Infusion Set - Analyst Blog",channel1
1473,Medtronic's New GastriSail Device to Better Bariatric Surgery - Analyst Blog IBM Watson Engages Industry With New Era Of Computing It's Time To Buy ConocoPhillips - Cramer's Lightning Round (6/11/15),channel1
1474,A Look At The Promising Orthobiologics Landscape,channel1
1475,Medtronic Taking Diabetes Devices Into Digital Cloud,channel1
1476,,channel1
1477,Edwards Lifesciences' Sapien 3 Heart Valve Wins FDA Nod - Analyst Blog Medtronic establishes stake in Arsenal AAA with option to acquire,channel1
1478,Hearing Medtronic Has Purchased Aptus Endosystems for ~$110M Hearing Medtronic Has Purchased CardioInsight Technologies for ~$75M Initial Cash Payment Hearing Medtronic Has Raised Cash Dividend 25% to $0.38/Share; Adding 80M Shares to Buyback Plan Medtronic buys CardioInsight Medtronic buys EVAR/TEVAR firm for $110M Medtronic buys heart mapping firm for $93M Medtronic declares $0.38 dividend $2 Billion Buy Moves Hill-Rom Away From The Hospital,channel1
1479,"Medtronic Hikes Dividend by 25%, Plans 80M in Buyback - Analyst Blog Medtronic Expands AF Menu with CardioInsight Acquisition - Analyst Blog",channel1
1480,"Hearing Medtronic Has Initiated Global Voluntary Recall Related to Certain Lots of Neonatal, Pediatric Tracheostomy Tubes Medtronic CEO On The Company's New Valve Product And How Covidien's Integration Is Progressing Medtronic Reports FDA Approval For New TAVR Systems Small Deals The New Norm For Big Spender Medtronic Medtronic Buys Aptus Endosystems, Strengthens EVAR Base - Analyst Blog Medtronic Micra TPS Pacemaker Meets Initial Safety Levels - Analyst Blog FDA clears Medtronic's CoreValve Evolut R System Synergetics USA Has New Growth Opportunities",channel1
1481,Leadership Is Easy To Find In This Health Care Group TAVI Approvals Just The Latest From More Relaxed FDA,channel1
1482,Medtronic's CoreValve Evolut R TAVR System Wins FDA Nod - Analyst Blog,channel1
1483,"Hotchkis & Wiley Add to Banking, Insurance Stakes CR Bard's Lutonix DCB Proves Effective in LEVANT 2 Study - Analyst Blog Medtronic Recalls Faulty Tracheostomy Tubes, Stock Down - Analyst Blog Medtronic And Covidien: A Deal That Continues To Pay Off",channel1
1484,3 High Yield Dividend Aristocrat Dividend Increases In July (And The Results From June) Internet ready to go to health How Will Internet Of Things Change Health Care? Internet Of Things Coming To U.S. Health Care,channel1
1485,"Amgen Among 3 Medical Giants With Healthy Payouts Building A Core Investment Portfolio For The Next 20 Years: Medtronic Becton, Dickinson-FlowJo Announce Strategic Partnership - Analyst Blog Integra to Acquire TEI, Expand in Regenerative Wound Care - Analyst Blog",channel1
1486,The Best Way To Judge Past Performance: Part 2,channel1
1487,,channel1
1488,,channel1
1489,The Most Undervalued And Overvalued Dividend Champions - July '15 Medtronic Continues to Develop Portfolio amid Recall Issues - Analyst Blog Medtronic's VenaSeal Closure System Positive in CVI Treatment - Analyst Blog,channel1
1490,,channel1
1491,,channel1
1492,Can Salesforce.com Usurp Major Software Players? Medtronic (MDT) Launches Minimally Invasive Spinal System - Analyst Blog,channel1
1493,UPDATE: Medtronic to Purchase RF Surgical Systems for ~$235M Medtronic To Acquire RF Surgical Systems Edwards Lifesciences Hits High As Street Lauds Buyout Medtronic buys RF Surgical Systems for $235M,channel1
1494,Heart Valve Quickens Interest In Edwards Lifesciences Will Medtronic Gain from the RF Surgical Systems Buyout? - Analyst Blog J&J Earnings Beat Views As Pharma Leads Way Again Edwards' $350m CardiAQ Buy Ups Mitral Valve Stakes,channel1
1495,Expected Dividend Increases In July 2015 AtriCure Has Earned Its Multiple,channel1
1496,"Benzinga's Top Upgrades BTIG Research Upgrades Medtronic to Buy The Vetr community has upgraded $MDT to 4.5-Stars. Becton, Dickinson Inaugurates Another Diabetes Care Facility - Analyst Blog Medtronic Launches GenCut Lung Cancer Biopsy System - Analyst Blog 2 Reasons Why Medtronic Should Draw Investors' Attention Now - Analyst Blog",channel1
1497,,channel1
1498,,channel1
1499,,channel1
1500,,channel1
1501,Breakout Watch: Abiomed Pumps Up Before Earnings,channel1
1502,New Cardiac Devices Get Investors' Hearts Pumping Entellus Medical's Valuation Doesn't Leave A Lot Of Breathing Room,channel1
1503,The Vetr community has downgraded $MDT to 3.5-Stars,channel1
1504,The Vetr community has downgraded $MDT to 3-Stars,channel1
1505,United Therapeutics Misses on Q2 Earnings & Revenues - Analyst Blog,channel1
1506,Top 3 iShares ETFs Provide Exposure To The Health Care Sector MedTech Industry Stock Outlook - July/Aug 2015 - Zacks Analyst Interviews MedTech Industry Stock Outlook - July/Aug 2015 - Industry Outlook,channel1
1507,"Should You Buy Evolving Trends in Medical Devices? - Industry Outlook Zacks Industry Outlook Highlights: Medtronic, Becton, Dickinson, General Electric and Stryker - Press Releases",channel1
1508,"Zacks Industry Outlook Highlights: Medtronic, Zimmer Biomet, Laboratory Corporation of America Holdings, Becton, Dickinson and Alere - Press Releases",channel1
1509,Buying Dividend Growth Stocks Without Looking 3 MedTech Stocks to Buy Before Their Q2 Earnings - Earnings ESP The Most Undervalued And Overvalued Dividend Champions - August '15,channel1
1510,JFS Wealth Advisors LLC Buys Alliance Holdings in Q2 2015 Baxalta - A Rare Opportunity In Rare Diseases Medtronic commences exchange offers for up to $17B in debt,channel1
1511,"Becton, Dickinson Tops Q3 Earnings, Lags Sales; View Up - Analyst Blog",channel1
1512,Look Before You Leap Into Dividend Growth Investing Stryking Into The Bionic World,channel1
1513,,channel1
1514,,channel1
1515,,channel1
1516,,channel1
1517,Integra Closes TEI Buyout to Grow in Regenerative Wound Care Top CEOs Develop An Internal Compass For True North,channel1
1518,,channel1
1519,,channel1
1520,,channel1
1521,In Today's Overheated Market Control Risk in Your Retirement Portfolios With Sound Valuation In Today's Overheated Market Control Risk In Your Retirement Portfolios With Sound Valuation,channel1
1522,,channel1
1523,,channel1
1524,"Medtronic to Acquire Twelve, Inc., Developer of Transcatheter Mitral Valve Replacement Device, $458M Deal The Vetr community has upgraded $MDT to 4.5-Stars. Medtronic to buy medical device company Twelve for $458M",channel1
1525,The Vetr community has downgraded $MDT to 4-Stars Will Medtronic's Twelve Buy Expedite Growth in Mitral Valves?,channel1
1526,"Edwards Completes CardiAQ Buyout, Resolves FORTIS Issue",channel1
1527,,channel1
1528,"Medtronic Acquires Medina Medical for Initial Payment of $150M, Plus Milestones Medtronic Study Detects Gene Associated with Sudden Cardiac Death Medtronic buys brain aneurysm treatment device maker for $150M+ ESC - Nanostim Data Look Positive But Target Market Uncertain Will Currency Woes Weigh on Medtronic (MDT) Q1 Earnings? Game Plan For The Week - Cramer's Mad Money (8/28/15)",channel1
1529,The Vetr community has upgraded $MDT to 4.5-Stars. Medtronic Buys Brain Aneurysm Device Maker for $150M St. Jude Medical's Leadless II & FAME Trial Results Positive,channel1
1530,The Vetr community has downgraded $MDT to 4-Stars Medtronic Rises Ahead Of Earnings On Higher Target Medtronic reports FQ1 results tomorrow,channel1
1531,"Medtronic Tops Q1 Estimates Medtronic Reports Q1 Adj EPS $1.02 Vs Est $1.01, Sales $7.27B Vs Est $7.06B; Sees FY Adj EPS $4.30-$4.40 Vs Est $4.37 & Revs Up 6-8% 10 Stocks To Watch For September 3, 2015 Earnings Scheduled For September 3, 2015 Medtronic's Segments Top Medtronic Beats on Q1 Earnings, Covidien Synergy on Track Medtronic Q1 Beats Estimates; Guidance Affirmed Medtronic (MDT) Tops Q1 Earnings and Revenue Estimates Medtronic (MDT) Q1 2016 Results - Earnings Call Webcast Medtronic FQ1 EPS off 35%; CF Ops up 163%",channel1
1532,This Analyst Sees 25% Upside in Medtronic Why So Ho-Hum About Medtronic's Quarter? Wall Street Breakfast: All Eyes On Jobs The Vetr community has upgraded $MDT to 4.5-Stars.,channel1
1533,MKM Partners Would Sell These Healthcare Stocks On Weaker Relative Trends The Vetr community has downgraded $MDT to 4-Stars,channel1
1534,The Vetr community has upgraded $MDT to 4.5-Stars.,channel1
1535,,channel1
1536,DexCom - Getting Connected,channel1
1537,Hearing Medtronic Has Won FDA Approval for MR-Conditional Implantable Cardioverter Defibrillator System An Overview Of The Medical Equipment Industry And Its 10 Leading Players Medtronic (MDT) Down Despite NFL Link FDA clears Medtronic's Evera SureScan ICD System for use with MRI,channel1
1538,Medtronic: First Ever MRI-Safe Evera ICD Wins FDA Approval BD Joins Forces with Seegene to Develop Multiplex Reagents Our IPO Pick Of The Week: Penumbra Inc.,channel1
1539,The Vetr community has downgraded $MDT to 4-Stars Jeff Auxier Increases Several Holdings During Second Quarter,channel1
1540,"Hearing Medtronic Has Launched Arc Support catheter Series in US for Treatment of Acute Ischemic Stroke The Vetr community has upgraded $MDT to 4.5-Stars. Daily Dividend Ideas: Companies Going Ex-Dividend Wednesday Of Next Week InsiderInsights.com Daily Round Up 9/16/15: AEO, HCN, MRTX, TRC",channel1
1541,Medtronic Offers Arc Catheter to Treat Ischemic Stroke in US,channel1
1542,,channel1
